u,v,length,from,to,geometry
1456063982,7716800811,81.33406014,7716800811,1456063982,"LINESTRING (100.3624718 -0.8887472, 100.3625147 -0.8890053, 100.3625368 -0.8892158, 100.3625409 -0.8892876, 100.3625402 -0.8893774, 100.3625248 -0.8894726)"
1456063983,1456063985,36.89113938,1456063985,1456063983,"LINESTRING (100.3613158 -0.8895242, 100.361647 -0.8895041)"
1456063983,1456064073,247.3207092,1456064073,1456063983,"LINESTRING (100.3619278 -0.8916723, 100.3618683 -0.8909644, 100.3618328 -0.8906982, 100.3618073 -0.8905031, 100.3617838 -0.8903902, 100.3617717 -0.8903456, 100.3617657 -0.8902933, 100.361767 -0.8902423, 100.3617771 -0.8901954, 100.3617918 -0.8901371, 100.3618206 -0.8900561, 100.3618284 -0.8900207, 100.3618294 -0.8899855, 100.3618281 -0.8899497, 100.3618244 -0.8899228, 100.3617563 -0.8897723, 100.361647 -0.8895041)"
1456063985,5593520532,27.15449505,5593520532,1456063985,"LINESTRING (100.3610744 -0.8894914, 100.3611977 -0.8895169, 100.3613158 -0.8895242)"
1456063985,1456064073,290.4991685,1456064073,1456063985,"LINESTRING (100.3619278 -0.8916723, 100.3616215 -0.8916483, 100.3614579 -0.8916409, 100.3614415 -0.8916342, 100.3614304 -0.8916245, 100.361423 -0.8916114, 100.3614208 -0.8915972, 100.3614214 -0.8915904, 100.3614344 -0.8913962, 100.3614445 -0.8912313, 100.3614458 -0.8910838, 100.3614312 -0.8909431, 100.3614043 -0.890707, 100.3613842 -0.8904924, 100.3613795 -0.8903717, 100.3613704 -0.8901344, 100.3613158 -0.8895242)"
1456063989,6079166790,45.62219327,6079166790,1456063989,"LINESTRING (100.3667531 -0.8899923, 100.3665628 -0.8896288)"
1456063989,6078983918,85.87859772,6078983918,1456063989,"LINESTRING (100.3658568 -0.8899398, 100.3659064 -0.8899279, 100.3661183 -0.889834, 100.3663881 -0.889706, 100.3665628 -0.8896288)"
1456063992,1456064003,48.48175928,1456064003,1456063992,"LINESTRING (100.3609739 -0.890154, 100.3607325 -0.8897909)"
1456063992,1456064000,51.78524066,1456064000,1456063992,"LINESTRING (100.3603754 -0.8900899, 100.3607325 -0.8897909)"
1456064000,1456073018,21.82078405,1456073018,1456064000,"LINESTRING (100.3603793 -0.8902861, 100.3603754 -0.8900899)"
1456064000,6077054920,84.54623847,6077054920,1456064000,"LINESTRING (100.3596422 -0.8902903, 100.3600622 -0.8901683, 100.3602101 -0.8901351, 100.3603079 -0.8901116, 100.3603754 -0.8900899)"
1456064003,1456088438,110.4833902,1456088438,1456064003,"LINESTRING (100.3610082 -0.8911357, 100.3610368 -0.8904334, 100.3610341 -0.8903496, 100.3610261 -0.8902846, 100.3610046 -0.8902114, 100.3609739 -0.890154)"
1456064003,1794766316,40.55708968,1794766316,1456064003,"LINESTRING (100.3606214 -0.8902471, 100.3607945 -0.8902075, 100.3609739 -0.890154)"
1456064006,7716800823,9.028324897,7716800823,1456064006,"LINESTRING (100.3625723 -0.8901693, 100.3626059 -0.8901505, 100.3626408 -0.8901259)"
1456064006,1794756054,40.4100893,1794756054,1456064006,"LINESTRING (100.362999 -0.8901403, 100.3627481 -0.8901534, 100.3627045 -0.8901498, 100.3626824 -0.8901448, 100.3626606 -0.8901367, 100.3626408 -0.8901259)"
1456064010,1794765980,28.25179041,1794765980,1456064010,"LINESTRING (100.3621959 -0.8899329, 100.3622077 -0.8901867)"
1456064010,7716800823,40.58298148,7716800823,1456064010,"LINESTRING (100.3625723 -0.8901693, 100.3622077 -0.8901867)"
1456064010,1794767451,169.731992,1794767451,1456064010,"LINESTRING (100.3623291 -0.8917083, 100.3622605 -0.890843, 100.3622077 -0.8901867)"
1456064023,1653307260,35.89523697,1653307260,1456064023,"LINESTRING (100.3598194 -0.8907234, 100.3597812 -0.8906118, 100.359778 -0.8906055, 100.3597738 -0.8906009, 100.3597696 -0.8905987, 100.3597621 -0.8905974, 100.3597544 -0.8905975, 100.3596997 -0.8906166, 100.3596873 -0.8906198, 100.3596737 -0.8906201, 100.3596613 -0.8906181, 100.3596545 -0.8906154, 100.3596474 -0.8906111, 100.3596221 -0.8905578)"
1456064025,6771550060,54.0066893,6771550060,1456064025,"LINESTRING (100.3676377 -0.8906413, 100.3678268 -0.8905058, 100.3680246 -0.8903479)"
1456064025,7679196683,68.07408317,7679196683,1456064025,"LINESTRING (100.36829 -0.8908985, 100.3682647 -0.8908538, 100.3682365 -0.8908082, 100.3682017 -0.8907499, 100.3681722 -0.8906895, 100.3680246 -0.8903479)"
1456064040,1456064052,29.02272074,1456064052,1456064040,"LINESTRING (100.3603834 -0.8910241, 100.360373 -0.8907633)"
1456064040,1456073018,53.06691683,1456073018,1456064040,"LINESTRING (100.3603793 -0.8902861, 100.360373 -0.8907633)"
1456064040,1794766939,35.03831224,1794766939,1456064040,"LINESTRING (100.360686 -0.8908, 100.360373 -0.8907633)"
1456064040,1653307260,66.28545951,1653307260,1456064040,"LINESTRING (100.3598194 -0.8907234, 100.3598358 -0.8907747, 100.3598402 -0.8907808, 100.3598467 -0.8907847, 100.3598543 -0.8907869, 100.359868 -0.8907877, 100.360373 -0.8907633)"
1456064050,6771550060,50.33161524,6771550060,1456064050,"LINESTRING (100.3676377 -0.8906413, 100.3672799 -0.8909186)"
1456064050,1456073033,43.66689326,1456073033,1456064050,"LINESTRING (100.3669678 -0.891157, 100.3672799 -0.8909186)"
1456064050,6079166790,118.488414,6079166790,1456064050,"LINESTRING (100.3667531 -0.8899923, 100.3672799 -0.8909186)"
1456064052,1456064062,35.44353927,1456064062,1456064052,"LINESTRING (100.3603777 -0.8913428, 100.3603834 -0.8910241)"
1456064052,1456064058,147.3183415,1456064058,1456064052,"LINESTRING (100.3590828 -0.8912179, 100.3592464 -0.8912125, 100.3595187 -0.8912044, 100.359697 -0.8911937, 100.359797 -0.8911863, 100.3598727 -0.8911796, 100.3599525 -0.8911602, 100.3601088 -0.8911092, 100.3603834 -0.8910241)"
1456064058,1653307275,33.69445089,1653307275,1456064058,"LINESTRING (100.3591627 -0.8909256, 100.3590828 -0.8912179)"
1456064058,1456064084,76.5020805,1456064084,1456064058,"LINESTRING (100.3591298 -0.8918736, 100.3590265 -0.8915866, 100.3590138 -0.8915357, 100.3590131 -0.8914867, 100.3590154 -0.8914093, 100.3590332 -0.8913265, 100.3590828 -0.8912179)"
1456064060,1456073026,45.0076862,1456073026,1456064060,"LINESTRING (100.3645049 -0.8908516, 100.364526 -0.8911648, 100.364527 -0.8912101, 100.3645306 -0.8912555)"
1456064060,1456064066,61.30240966,1456064066,1456064060,"LINESTRING (100.3639853 -0.8913343, 100.3641078 -0.8913227, 100.3642259 -0.8913024, 100.3643279 -0.8912822, 100.364409 -0.8912691, 100.3645306 -0.8912555)"
1456064060,1456073038,76.10236376,1456073038,1456064060,"LINESTRING (100.3652121 -0.8913118, 100.3651845 -0.8913037, 100.365161 -0.891301, 100.3650983 -0.8912947, 100.3645306 -0.8912555)"
1456064062,1794767519,50.45407179,1794767519,1456064062,"LINESTRING (100.360384 -0.8917965, 100.3603777 -0.8913428)"
1456064062,1456064084,150.9860955,1456064084,1456064062,"LINESTRING (100.3591298 -0.8918736, 100.3596756 -0.8916268, 100.3598714 -0.891533, 100.360035 -0.8914619, 100.3601845 -0.8913982, 100.3603777 -0.8913428)"
1456064066,1456064069,49.4225393,1456064069,1456064066,"LINESTRING (100.3635415 -0.8913596, 100.3639853 -0.8913343)"
1456064066,1456064076,47.20735138,1456064076,1456064066,"LINESTRING (100.3640259 -0.8917569, 100.3639853 -0.8913343)"
1456064069,1456064071,46.92829181,1456064071,1456064069,"LINESTRING (100.3631214 -0.8914005, 100.3635415 -0.8913596)"
1456064069,1456064144,207.4004369,1456064144,1456064069,"LINESTRING (100.3634146 -0.8931246, 100.3634694 -0.893062, 100.3634914 -0.8930392, 100.3635172 -0.8930184, 100.3635396 -0.8930015, 100.3635933 -0.8929587, 100.3636154 -0.8929373, 100.3636288 -0.8929175, 100.3636409 -0.892892, 100.3636476 -0.8928659, 100.363651 -0.8928297, 100.3636506 -0.8927891, 100.3636031 -0.8921481, 100.3635415 -0.8913596)"
1456064069,1456073027,51.63555988,1456073027,1456064069,"LINESTRING (100.3634998 -0.8908976, 100.3634991 -0.8909269, 100.3634984 -0.8909436, 100.3634991 -0.8909765, 100.3635415 -0.8913596)"
1456064071,1456064088,58.56058581,1456064088,1456064071,"LINESTRING (100.3631546 -0.8919261, 100.3631214 -0.8914005)"
1456064071,1794756054,140.7977218,1794756054,1456064071,"LINESTRING (100.362999 -0.8901403, 100.363057 -0.890659, 100.3631214 -0.8914005)"
1456064073,1794767451,44.79639761,1794767451,1456064073,"LINESTRING (100.3623291 -0.8917083, 100.3619278 -0.8916723)"
1456064076,7679203248,202.3369244,7679203248,1456064076,"LINESTRING (100.3644159 -0.8917459, 100.3644238 -0.8917512, 100.3644291 -0.8917593, 100.3644313 -0.8917718, 100.3644656 -0.8922276, 100.3644633 -0.8922603, 100.3644583 -0.8922913, 100.3644506 -0.8923149, 100.3644419 -0.8923325, 100.3644234 -0.8923496, 100.3642256 -0.8924961, 100.3641716 -0.892532, 100.3641307 -0.8925521, 100.3641182 -0.8925544, 100.3641062 -0.892554, 100.3640944 -0.8925507, 100.3640846 -0.8925428, 100.3640758 -0.89253, 100.3640708 -0.8925148, 100.3640453 -0.8921178, 100.3640259 -0.8917569)"
1456064076,7679203248,43.50573015,7679203248,1456064076,"LINESTRING (100.3644159 -0.8917459, 100.364404 -0.8917415, 100.3643916 -0.8917398, 100.3640259 -0.8917569)"
1456064084,1456064230,305.2583654,1456064230,1456064084,"LINESTRING (100.3600302 -0.8944645, 100.3599559 -0.894304, 100.3598915 -0.8941556, 100.3595133 -0.8929544, 100.3593698 -0.8925977, 100.3591298 -0.8918736)"
1456064088,1774809601,29.26384348,1774809601,1456064088,"LINESTRING (100.363172 -0.8921887, 100.3631546 -0.8919261)"
1456064088,1794767592,44.05677982,1794767592,1456064088,"LINESTRING (100.3627588 -0.8919417, 100.363001 -0.8919268, 100.3631546 -0.8919261)"
1456064090,1794767451,29.95068573,1794767451,1456064090,"LINESTRING (100.3623291 -0.8917083, 100.3623357 -0.8918126, 100.3623427 -0.8918799, 100.3623544 -0.8919292, 100.3623733 -0.8919717)"
1456064090,1794767592,42.99351366,1794767592,1456064090,"LINESTRING (100.3627588 -0.8919417, 100.3624946 -0.89196, 100.3623733 -0.8919717)"
1456064090,7719113545,32.18901061,7719113545,1456064090,"LINESTRING (100.3624072 -0.8922591, 100.3623974 -0.8921773, 100.362392 -0.8921143, 100.3623819 -0.8920238, 100.3623733 -0.8919717)"
1456064096,1456064107,78.18016385,1456064107,1456064096,"LINESTRING (100.359691 -0.8922926, 100.3603819 -0.8921618)"
1456064096,1794767679,27.23053666,1794767679,1456064096,"LINESTRING (100.3604346 -0.8924005, 100.3603984 -0.8922705, 100.3603819 -0.8921618)"
1456064096,1794767519,40.62267563,1794767519,1456064096,"LINESTRING (100.360384 -0.8917965, 100.360385 -0.8919705, 100.3603819 -0.8921618)"
1456064104,1774809601,44.05551685,1774809601,1456064104,"LINESTRING (100.363172 -0.8921887, 100.3627774 -0.8922248)"
1456064104,7719113545,41.33576067,7719113545,1456064104,"LINESTRING (100.3624072 -0.8922591, 100.3627774 -0.8922248)"
1456064104,1456064222,221.6947797,1456064222,1456064104,"LINESTRING (100.3627817 -0.8941966, 100.3628741 -0.8939547, 100.3628855 -0.8938689, 100.3628869 -0.8938146, 100.3628828 -0.8937549, 100.3628714 -0.8936745, 100.3628513 -0.893472, 100.3628366 -0.8931984, 100.3627774 -0.8922248)"
1456064107,1653307884,26.24043086,1653307884,1456064107,"LINESTRING (100.3597484 -0.8925215, 100.359691 -0.8922926)"
1456064107,1794767519,127.8310548,1794767519,1456064107,"LINESTRING (100.360384 -0.8917965, 100.3596525 -0.8919178, 100.3596367 -0.8919229, 100.359626 -0.8919296, 100.3596149 -0.8919433, 100.3596099 -0.8919519, 100.3596082 -0.8919663, 100.3596113 -0.8919933, 100.3596226 -0.8920368, 100.359691 -0.8922926)"
1456064124,1774809984,29.36430742,1774809984,1456064124,"LINESTRING (100.3606291 -0.8928911, 100.3605461 -0.8926404)"
1456064124,13647045696,24.02885846,13647045696,1456064124,"LINESTRING (100.3604562 -0.8924439, 100.3604876 -0.8925099, 100.3605461 -0.8926404)"
1456064124,1774809854,81.83422376,1774809854,1456064124,"LINESTRING (100.3598288 -0.892805, 100.3603335 -0.8926837, 100.3605461 -0.8926404)"
1456064134,1456064167,85.35666504,1456064167,1456064134,"LINESTRING (100.3639502 -0.8934427, 100.3645621 -0.8929791)"
1456064134,6079132769,36.43448215,6079132769,1456064134,"LINESTRING (100.3647614 -0.8932392, 100.3645621 -0.8929791)"
1456064134,1456073044,268.4110459,1456073044,1456064134,"LINESTRING (100.3664831 -0.8915171, 100.3657283 -0.8920926, 100.3645621 -0.8929791)"
1456064144,1456064148,21.48786703,1456064148,1456064144,"LINESTRING (100.3632225 -0.8931035, 100.3633253 -0.8931159, 100.3634146 -0.8931246)"
1456064144,1456064182,79.67206055,1456064182,1456064144,"LINESTRING (100.3635195 -0.8937898, 100.3635349 -0.8932943, 100.3635309 -0.8932501, 100.3635195 -0.8932206, 100.3635031 -0.8931931, 100.3634716 -0.8931602, 100.3634146 -0.8931246)"
1456064148,1774809601,101.9015762,1774809601,1456064148,"LINESTRING (100.363172 -0.8921887, 100.3632001 -0.8926379, 100.3632134 -0.8928377, 100.3632221 -0.8929632, 100.3632225 -0.8931035)"
1456064148,1774810907,38.04441305,1774810907,1456064148,"LINESTRING (100.3632271 -0.8934456, 100.3632223 -0.8931634, 100.3632225 -0.8931035)"
1456064150,1456064165,29.84481173,1456064165,1456064150,"LINESTRING (100.3607736 -0.8934466, 100.360711 -0.8931856)"
1456064150,1456088453,7.642191367,1456088453,1456064150,"LINESTRING (100.3606905 -0.89312, 100.360711 -0.8931856)"
1456064150,1456064163,84.38575683,1456064163,1456064150,"LINESTRING (100.3599661 -0.893326, 100.3602425 -0.8932591, 100.3603609 -0.8932326, 100.3604849 -0.8932139, 100.3606063 -0.8931998, 100.360711 -0.8931856)"
1456064163,1774810059,35.86520962,1774810059,1456064163,"LINESTRING (100.3598972 -0.8930109, 100.3599661 -0.893326)"
1456064163,1456064205,76.59427778,1456064205,1456064163,"LINESTRING (100.3601516 -0.8939877, 100.3601275 -0.8938495, 100.3601008 -0.8937264, 100.3600376 -0.8935552, 100.3599661 -0.893326)"
1456064165,1456064174,28.02838852,1456064174,1456064165,"LINESTRING (100.3607998 -0.8936973, 100.3607736 -0.8934466)"
1456064165,1456088457,34.56495097,1456088457,1456064165,"LINESTRING (100.361084 -0.8934292, 100.3607736 -0.8934466)"
1456064167,1456064182,61.50362617,1456064182,1456064167,"LINESTRING (100.3635195 -0.8937898, 100.3639502 -0.8934427)"
1456064167,1456064184,45.13650931,1456064184,1456064167,"LINESTRING (100.3641906 -0.8937698, 100.3639502 -0.8934427)"
1456064171,1456064188,30.41494186,1456064188,1456064171,"LINESTRING (100.3619812 -0.8938661, 100.3619514 -0.8935942)"
1456064171,1456073078,30.05005595,1456073078,1456064171,"LINESTRING (100.3616845 -0.8936368, 100.3619514 -0.8935942)"
1456064171,1456073074,56.2748103,1456073074,1456064171,"LINESTRING (100.36245 -0.8935071, 100.3619514 -0.8935942)"
1456064174,1456073077,55.42649171,1456073077,1456064174,"LINESTRING (100.3603096 -0.8936066, 100.3607998 -0.8936973)"
1456064174,1456073080,32.86626342,1456073080,1456064174,"LINESTRING (100.3610954 -0.893695, 100.3607998 -0.8936973)"
1456064184,1456064206,42.93016907,1456064206,1456064184,"LINESTRING (100.3638891 -0.894011, 100.3641906 -0.8937698)"
1456064184,1456064197,20.00963687,1456064197,1456064184,"LINESTRING (100.3643028 -0.8939105, 100.3641906 -0.8937698)"
1456064188,1456064211,22.94244269,1456064211,1456064188,"LINESTRING (100.3618857 -0.894049, 100.3619812 -0.8938661)"
1456064188,1456064222,96.38735021,1456064222,1456064188,"LINESTRING (100.3627817 -0.8941966, 100.3625911 -0.8941096, 100.3624664 -0.8940533, 100.3623531 -0.894003, 100.3622174 -0.8939448, 100.3619812 -0.8938661)"
1456064195,1632357770,42.38275846,1632357770,1456064195,"LINESTRING (100.3703916 -0.8935743, 100.3706289 -0.8938726)"
1456064195,1632357739,65.32703786,1632357739,1456064195,"LINESTRING (100.3710957 -0.8935158, 100.3706289 -0.8938726)"
1456064195,1632358155,41.57013476,1632358155,1456064195,"LINESTRING (100.3703464 -0.8941175, 100.3706289 -0.8938726)"
1456064197,7679203211,43.68707437,7679203211,1456064197,"LINESTRING (100.3646271 -0.8936895, 100.3646179 -0.8936922, 100.3643028 -0.8939105)"
1456064197,1456064249,164.1795807,1456064249,1456064197,"LINESTRING (100.365213 -0.8950731, 100.365044 -0.8948501, 100.3648233 -0.8945669, 100.3643028 -0.8939105)"
1456064205,1456064229,42.82367907,1456064229,1456064205,"LINESTRING (100.3602836 -0.8943495, 100.3601516 -0.8939877)"
1456064205,1456064210,56.86628491,1456064210,1456064205,"LINESTRING (100.3606496 -0.8940949, 100.360332 -0.8940073, 100.3602801 -0.8939956, 100.3602221 -0.89399, 100.3601516 -0.8939877)"
1456064206,6076270301,65.54986894,6076270301,1456064206,"LINESTRING (100.3638471 -0.8945655, 100.3638364 -0.8944284, 100.3638223 -0.8943339, 100.3638059 -0.8942682, 100.3637991 -0.8942353, 100.3637971 -0.8942051, 100.3637968 -0.8941606, 100.3638035 -0.8941233, 100.3638105 -0.8941061, 100.3638193 -0.894089, 100.3638891 -0.894011)"
1456064210,1456064220,11.03466322,1456064220,1456064210,"LINESTRING (100.360667 -0.8941926, 100.3606496 -0.8940949)"
1456064210,1456064247,151.5902349,1456064247,1456064210,"LINESTRING (100.3613477 -0.8949633, 100.3613262 -0.8948843, 100.3612058 -0.8944629, 100.3611673 -0.894299, 100.3611387 -0.8941525, 100.3611287 -0.894123, 100.3611166 -0.8941046, 100.3610948 -0.8940902, 100.3610742 -0.8940853, 100.3610412 -0.8940818, 100.3609942 -0.8940804, 100.3606496 -0.8940949)"
1456064211,6079344650,41.630724,6079344650,1456064211,"LINESTRING (100.3617656 -0.8944034, 100.3618267 -0.8942041, 100.3618857 -0.894049)"
1456064211,1456088459,84.72930195,1456088459,1456064211,"LINESTRING (100.3614639 -0.8936704, 100.361492 -0.8940279, 100.3614966 -0.8940375, 100.3614998 -0.8940416, 100.361505 -0.8940449, 100.3615154 -0.8940486, 100.3615235 -0.8940498, 100.3618857 -0.894049)"
1456064220,1456064229,46.05911417,1456064229,1456064220,"LINESTRING (100.3602836 -0.8943495, 100.360667 -0.8941926)"
1456064220,1456064236,43.23907876,1456064236,1456064220,"LINESTRING (100.3607961 -0.8945593, 100.3607549 -0.8944544, 100.360667 -0.8941926)"
1456064222,12240467977,31.90093248,12240467977,1456064222,"LINESTRING (100.3630548 -0.8942836, 100.3630104 -0.8942643, 100.3627817 -0.8941966)"
1456064229,1456064230,30.93960275,1456064230,1456064229,"LINESTRING (100.3600302 -0.8944645, 100.3602836 -0.8943495)"
1456064230,1456064240,42.63306118,1456064240,1456064230,"LINESTRING (100.3602568 -0.8947738, 100.3600302 -0.8944645)"
1456064236,1456064240,64.52993126,1456064240,1456064236,"LINESTRING (100.3602568 -0.8947738, 100.3607961 -0.8945593)"
1456064236,6079344655,42.90541156,6079344655,1456064236,"LINESTRING (100.3609134 -0.8949269, 100.3607961 -0.8945593)"
1456064238,1456079911,34.24147754,1456079911,1456064238,"LINESTRING (100.366019 -0.8948153, 100.3658226 -0.8945781)"
1456064238,6076270302,80.47257236,6076270302,1456064238,"LINESTRING (100.3653708 -0.8940127, 100.3658226 -0.8945781)"
1456064238,1456064242,44.17739435,1456064242,1456064238,"LINESTRING (100.3655129 -0.894827, 100.3656851 -0.8946896, 100.3658226 -0.8945781)"
1456064239,6079344650,41.70947608,6079344650,1456064239,"LINESTRING (100.3617656 -0.8944034, 100.3616804 -0.8947687)"
1456064239,1456088463,70.47441775,1456088463,1456064239,"LINESTRING (100.3622627 -0.8950191, 100.3616804 -0.8947687)"
1456064239,1456064247,48.99757652,1456064247,1456064239,"LINESTRING (100.3613477 -0.8949633, 100.3613949 -0.8949571, 100.3614385 -0.8949651, 100.3614774 -0.8949718, 100.361533 -0.8949671, 100.3615706 -0.894945, 100.3616201 -0.8948925, 100.3616804 -0.8947687)"
1456064240,7722905553,45.41670775,7722905553,1456064240,"LINESTRING (100.3604753 -0.8951189, 100.3602568 -0.8947738)"
1456064242,1456064249,43.13901498,1456064249,1456064242,"LINESTRING (100.365213 -0.8950731, 100.3654068 -0.8949108, 100.3655129 -0.894827)"
1456064242,1456064273,106.4861797,1456064273,1456064242,"LINESTRING (100.3661127 -0.8955736, 100.3658178 -0.8952085, 100.3657102 -0.8950724, 100.3655129 -0.894827)"
1456064242,7679203211,160.9803651,7679203211,1456064242,"LINESTRING (100.3646271 -0.8936895, 100.364639 -0.8936899, 100.3646486 -0.8936939, 100.364658 -0.8937013, 100.3654205 -0.8947053, 100.3655129 -0.894827)"
