osmid,y,x,geometry,status,ETA
835034192,-0.902436,100.45949,POINT (100.45949 -0.902436),intersection,62.97001176
835034203,-0.9231913,100.4472598,POINT (100.4472598 -0.9231913),intersection,63.55994992
835034214,-0.9162558,100.4424351,POINT (100.4424351 -0.9162558),intersection,61.01561784
835034217,-0.9232728,100.4473304,POINT (100.4473304 -0.9232728),intersection,63.56216684
835034228,-0.916277,100.443935,POINT (100.443935 -0.916277),intersection,61.07899663
835034255,-0.9230933,100.4342088,POINT (100.4342088 -0.9230933),intersection,60.6138504
835034274,-0.9242223,100.3961193,POINT (100.3961193 -0.9242223),intersection,58.9856506
835034606,-0.8090132,100.4057103,POINT (100.4057103 -0.8090132),intersection,61.91639406
1357499860,-0.9535208,100.3901518,POINT (100.3901518 -0.9535208),intersection,58.61617145
1357499906,-0.9540462,100.4543013,POINT (100.4543013 -0.9540462),intersection,63.46707758
1357499980,-0.9583652,100.460693,POINT (100.460693 -0.9583652),intersection,63.68336569
1357499993,-0.9377416,100.5341358,POINT (100.5341358 -0.9377416),intersection,67.14389573
1357500152,-0.9503479,100.3855615,POINT (100.3855615 -0.9503479),intersection,58.43912096
1359203611,-0.9517776,100.3535286,POINT (100.3535286 -0.9517776),intersection,57.05256733
1359203614,-0.9083011,100.3505018,POINT (100.3505018 -0.9083011),intersection,58.20058424
1359203617,-0.9074637,100.3492414,POINT (100.3492414 -0.9074637),intersection,58.15667067
1359203625,-0.9093868,100.3451671,POINT (100.3451671 -0.9093868),intersection,57.08715946
1359203627,-0.9532118,100.3636587,POINT (100.3636587 -0.9532118),intersection,57.47441876
1359203635,-0.9646415,100.3589067,POINT (100.3589067 -0.9646415),intersection,57.23999796
1359203636,-0.9519976,100.3524531,POINT (100.3524531 -0.9519976),intersection,57.00438807
1359203638,-0.946235,100.3517706,POINT (100.3517706 -0.946235),intersection,57.02287444
1359203640,-0.9057692,100.3482553,POINT (100.3482553 -0.9057692),intersection,58.13495757
1359203642,-0.9063867,100.3492453,POINT (100.3492453 -0.9063867),intersection,58.16987591
1359203646,-0.9566129,100.3554002,POINT (100.3554002 -0.9566129),intersection,57.09471111
1359203647,-0.937096,100.3510992,POINT (100.3510992 -0.937096),intersection,57.01603561
1359203652,-0.9113086,100.3498836,POINT (100.3498836 -0.9113086),intersection,57.20750094
1359203657,-0.9475846,100.3519325,POINT (100.3519325 -0.9475846),intersection,57.02392096
1359203660,-0.9065579,100.3477167,POINT (100.3477167 -0.9065579),intersection,58.10230803
1359203663,-0.9056387,100.3497025,POINT (100.3497025 -0.9056387),intersection,58.19853883
1359203676,-0.9117369,100.3463048,POINT (100.3463048 -0.9117369),intersection,57.07301047
1359203677,-0.9117985,100.3464189,POINT (100.3464189 -0.9117985),intersection,57.07710094
1359203693,-0.95372,100.3560321,POINT (100.3560321 -0.95372),intersection,57.1397861
1359203694,-0.9538702,100.3572026,POINT (100.3572026 -0.9538702),intersection,57.19225261
1359203695,-0.9363908,100.3515526,POINT (100.3515526 -0.9363908),intersection,57.03739327
1359203705,-0.9457223,100.3547187,POINT (100.3547187 -0.9457223),intersection,57.15392121
1359203713,-0.9065122,100.3449955,POINT (100.3449955 -0.9065122),intersection,57.98628835
1359203718,-0.9648123,100.3584939,POINT (100.3584939 -0.9648123),intersection,57.22060171
1359203720,-0.9537957,100.3553669,POINT (100.3553669 -0.9537957),intersection,57.11061314
1359203721,-0.9548727,100.3601681,POINT (100.3601681 -0.9548727),intersection,57.30821282
1359203724,-0.9363949,100.3545643,POINT (100.3545643 -0.9363949),intersection,57.16521082
1359203735,-0.9079797,100.344976,POINT (100.344976 -0.9079797),intersection,57.11073298
1359203736,-0.907736,100.3496822,POINT (100.3496822 -0.907736),intersection,58.17227181
1359203744,-0.9364154,100.3534356,POINT (100.3534356 -0.9364154),intersection,57.11706458
1359203750,-0.9570972,100.3533756,POINT (100.3533756 -0.9570972),intersection,57.00325713
1376424050,-0.9141814,100.3884745,POINT (100.3884745 -0.9141814),intersection,59.77090084
1376424056,-0.9154697,100.3878741,POINT (100.3878741 -0.9154697),intersection,59.73801553
1376424094,-0.9165075,100.3869681,POINT (100.3869681 -0.9165075),intersection,59.68709746
1376424103,-0.9166996,100.3873885,POINT (100.3873885 -0.9166996),intersection,59.70298385
1376439365,-0.8956468,100.3922127,POINT (100.3922127 -0.8956468),intersection,61.0878423
1376439367,-0.8949834,100.3916077,POINT (100.3916077 -0.8949834),intersection,61.06965625
1376439372,-0.8949641,100.3923568,POINT (100.3923568 -0.8949641),intersection,61.10249872
1376439378,-0.8953215,100.3914725,POINT (100.3914725 -0.8953215),intersection,61.05961569
1376439379,-0.8952951,100.3922781,POINT (100.3922781 -0.8952951),intersection,61.09500655
1376439411,-0.9340352,100.3989874,POINT (100.3989874 -0.9340352),intersection,59.08895629
1376439413,-0.9349628,100.3957124,POINT (100.3957124 -0.9349628),intersection,58.93974405
1376439415,-0.9354645,100.3963085,POINT (100.3963085 -0.9354645),intersection,58.9597515
1376439419,-0.9359259,100.3961098,POINT (100.3961098 -0.9359259),intersection,58.94638475
1376439421,-0.9360122,100.3943928,POINT (100.3943928 -0.9360122),intersection,58.87241739
1376439425,-0.9363475,100.3945154,POINT (100.3945154 -0.9363475),intersection,58.87406332
1376439426,-0.9363316,100.3895708,POINT (100.3895708 -0.9363316),intersection,58.66388501
1376439430,-0.9366066,100.3938873,POINT (100.3938873 -0.9366066),intersection,58.85933291
1376439434,-0.9370289,100.3948013,POINT (100.3948013 -0.9370289),intersection,58.89374296
1376439442,-0.9375713,100.3879769,POINT (100.3879769 -0.9375713),intersection,58.59754153
1376439463,-0.9390667,100.3851256,POINT (100.3851256 -0.9390667),intersection,58.46028275
1376484095,-0.9392562,100.3514542,POINT (100.3514542 -0.9392562),intersection,57.02075447
1376484098,-0.9397264,100.3544765,POINT (100.3544765 -0.9397264),intersection,57.14963925
1376484100,-0.9398652,100.3514775,POINT (100.3514775 -0.9398652),intersection,57.02067124
1376484101,-0.9404182,100.3537852,POINT (100.3537852 -0.9404182),intersection,57.12146168
1376484104,-0.9404826,100.3515141,POINT (100.3515141 -0.9404826),intersection,57.02421419
1376487323,-0.915985,100.3884745,POINT (100.3884745 -0.915985),intersection,59.75792479
1376487324,-0.9160628,100.3887574,POINT (100.3887574 -0.9160628),intersection,59.76920521
1376487328,-0.9177443,100.3907262,POINT (100.3907262 -0.9177443),intersection,58.80872575
1376487354,-0.9241584,100.3979936,POINT (100.3979936 -0.9241584),intersection,59.06580945
1376487356,-0.926523,100.3982442,POINT (100.3982442 -0.926523),intersection,59.0505806
1376487357,-0.9271004,100.3982984,POINT (100.3982984 -0.9271004),intersection,59.04659261
1376489021,-0.9187352,100.3932059,POINT (100.3932059 -0.9187352),intersection,58.90257418
1376489033,-0.9224111,100.3917024,POINT (100.3917024 -0.9224111),intersection,58.79803772
1376495192,-0.9192367,100.372394,POINT (100.372394 -0.9192367),intersection,59.02859572
1376495200,-0.920134,100.3716608,POINT (100.3716608 -0.920134),intersection,57.97529122
1376495205,-0.9201486,100.3701295,POINT (100.3701295 -0.9201486),intersection,58.92066279
1376495206,-0.9206569,100.3703429,POINT (100.3703429 -0.9206569),intersection,57.91364494
1376500641,-0.9213655,100.3698292,POINT (100.3698292 -0.9213655),intersection,57.88391858
1376500644,-0.9221587,100.3701147,POINT (100.3701147 -0.9221587),intersection,57.88705933
1376500659,-0.9208059,100.3696398,POINT (100.3696398 -0.9208059),intersection,57.88222518
1376500676,-0.9195589,100.3691256,POINT (100.3691256 -0.9195589),intersection,58.88426881
1376500677,-0.9212347,100.3701697,POINT (100.3701697 -0.9212347),intersection,57.89979649
1376500690,-0.9220219,100.3705125,POINT (100.3705125 -0.9220219),intersection,57.90542775
1376503608,-0.9202451,100.3698492,POINT (100.3698492 -0.9202451),intersection,58.90749155
1376503615,-0.9207748,100.3700467,POINT (100.3700467 -0.9207748),intersection,57.8997857
1376503616,-0.9216243,100.3663438,POINT (100.3663438 -0.9216243),intersection,57.7335806
1376504848,-0.912838,100.3722793,POINT (100.3722793 -0.912838),intersection,59.09032517
1376504851,-0.9136953,100.3725102,POINT (100.3725102 -0.9136953),intersection,59.09020989
1376504852,-0.9138624,100.3719082,POINT (100.3719082 -0.9138624),intersection,59.06238699
1376504854,-0.9142015,100.3707263,POINT (100.3707263 -0.9142015),intersection,59.00763357
1376504855,-0.9213844,100.3919801,POINT (100.3919801 -0.9213844),intersection,58.82117921
1376505630,-0.9419055,100.3907514,POINT (100.3907514 -0.9419055),intersection,58.70669974
1376505632,-0.9422115,100.3906752,POINT (100.3906752 -0.9422115),intersection,58.70023798
1376505634,-0.9432578,100.3904422,POINT (100.3904422 -0.9432578),intersection,58.71620627
1376507932,-0.9425828,100.3905932,POINT (100.3905932 -0.9425828),intersection,58.72988079
1376507933,-0.9426481,100.3910192,POINT (100.3910192 -0.9426481),intersection,58.74736493
1376507934,-0.9427356,100.3915906,POINT (100.3915906 -0.9427356),intersection,58.77081899
1387990332,-0.9120334,100.3544141,POINT (100.3544141 -0.9120334),intersection,57.35424204
1387990350,-0.9126447,100.3511609,POINT (100.3511609 -0.9126447),intersection,57.20982209
1387990374,-0.9128568,100.3500006,POINT (100.3500006 -0.9128568),intersection,57.17254596
1387990423,-0.9112812,100.3558786,POINT (100.3558786 -0.9112812),intersection,57.42483997
1387990455,-0.9119372,100.3548701,POINT (100.3548701 -0.9119372),intersection,57.37460857
1436431055,-0.8984141,100.37389,POINT (100.37389 -0.8984141),intersection,60.26801203
1436431056,-0.920406,100.3694724,POINT (100.3694724 -0.920406),intersection,58.88942695
1436431057,-0.9247431,100.3980734,POINT (100.3980734 -0.9247431),intersection,59.06278319
1437892746,-0.9090807,100.3620043,POINT (100.3620043 -0.9090807),intersection,58.71249311
1437892749,-0.9062451,100.3582986,POINT (100.3582986 -0.9062451),intersection,58.55957656
1437892751,-0.910228,100.3594617,POINT (100.3594617 -0.910228),intersection,58.58967595
1437892758,-0.9105291,100.3589281,POINT (100.3589281 -0.9105291),intersection,58.56318317
1437892760,-0.9070596,100.3602649,POINT (100.3602649 -0.9070596),intersection,58.63408233
1437892762,-0.9104471,100.3589246,POINT (100.3589246 -0.9104471),intersection,58.56400988
1437892768,-0.9077624,100.3561169,POINT (100.3561169 -0.9077624),intersection,58.44778781
1437892769,-0.9086646,100.3588388,POINT (100.3588388 -0.9086646),intersection,57.58043197
1437892770,-0.9088963,100.3584208,POINT (100.3584208 -0.9088963),intersection,57.56007587
1437892772,-0.910665,100.3589304,POINT (100.3589304 -0.910665),intersection,58.56166325
1437892777,-0.9081166,100.3603165,POINT (100.3603165 -0.9081166),intersection,57.64920503
1437892780,-0.9100658,100.3622785,POINT (100.3622785 -0.9100658),intersection,58.71252607
1437892785,-0.9076611,100.3601027,POINT (100.3601027 -0.9076611),intersection,57.64555409
1437892792,-0.9083537,100.3609289,POINT (100.3609289 -0.9083537),intersection,57.67224465
1437892794,-0.9097276,100.3587615,POINT (100.3587615 -0.9097276),intersection,57.56467957
1437892795,-0.9062389,100.3586978,POINT (100.3586978 -0.9062389),intersection,58.57676385
1437892799,-0.9072242,100.3599041,POINT (100.3599041 -0.9072242),intersection,58.61663582
1437892803,-0.9080595,100.3617071,POINT (100.3617071 -0.9080595),intersection,57.70852784
1437892808,-0.9117522,100.3590142,POINT (100.3590142 -0.9117522),intersection,58.5523331
1437892810,-0.9071384,100.3581821,POINT (100.3581821 -0.9071384),intersection,58.54383246
1437892811,-0.910847,100.3575204,POINT (100.3575204 -0.910847),intersection,57.49919597
1437892812,-0.9069483,100.3586382,POINT (100.3586382 -0.9069483),intersection,58.56567254
1437892816,-0.9078725,100.3562033,POINT (100.3562033 -0.9078725),intersection,58.45016921
1437892817,-0.9081348,100.3577646,POINT (100.3577646 -0.9081348),intersection,57.5413711
1437892819,-0.9098522,100.3574499,POINT (100.3574499 -0.9098522),intersection,57.50788785
1437892825,-0.9103944,100.3578022,POINT (100.3578022 -0.9103944),intersection,57.51638844
1437892827,-0.9107948,100.3596176,POINT (100.3596176 -0.9107948),intersection,58.58961892
1437892831,-0.9093565,100.3586185,POINT (100.3586185 -0.9093565),intersection,57.56300466
1437892834,-0.9103099,100.3589052,POINT (100.3589052 -0.9103099),intersection,58.56481223
1437892836,-0.911255,100.3589492,POINT (100.3589492 -0.911255),intersection,58.55544987
1437892841,-0.9118389,100.3582772,POINT (100.3582772 -0.9118389),intersection,58.51965919
1437892845,-0.9077098,100.3589863,POINT (100.3589863 -0.9077098),intersection,58.57145365
1437892846,-0.9104395,100.3595139,POINT (100.3595139 -0.9104395),intersection,58.58939687
1437892847,-0.9082153,100.3586551,POINT (100.3586551 -0.9082153),intersection,57.57797519
1437892848,-0.9107884,100.3580587,POINT (100.3580587 -0.9107884),intersection,58.52277406
1437892853,-0.9067114,100.3609933,POINT (100.3609933 -0.9067114),intersection,58.66949548
1437892859,-0.9094255,100.3571671,POINT (100.3571671 -0.9094255),intersection,57.500973
1437892864,-0.9080408,100.3580004,POINT (100.3580004 -0.9080408),intersection,57.5524232
1437892865,-0.9105296,100.3571847,POINT (100.3571847 -0.9105296),intersection,57.4887519
1437892867,-0.9076144,100.3589425,POINT (100.3589425 -0.9076144),intersection,58.57071996
1437892871,-0.9101349,100.3576477,POINT (100.3576477 -0.9101349),intersection,57.51291379
1437892873,-0.9108725,100.3589429,POINT (100.3589429 -0.9108725),intersection,58.55972954
1437892874,-0.9085975,100.3566622,POINT (100.3566622 -0.9085975),intersection,57.48942732
1437892881,-0.9068054,100.3589575,POINT (100.3589575 -0.9068054),intersection,58.58108016
1437892884,-0.9095907,100.3614822,POINT (100.3614822 -0.9095907),intersection,58.68400103
1437922455,-0.9054214,100.3591099,POINT (100.3591099 -0.9054214),intersection,58.60428321
1437922515,-0.9111718,100.3596734,POINT (100.3596734 -0.9111718),intersection,58.58753116
1437933355,-0.903908,100.3594774,POINT (100.3594774 -0.903908),intersection,58.63832646
1437933358,-0.90478,100.3599831,POINT (100.3599831 -0.90478),intersection,58.64945141
1437933361,-0.9052767,100.3594789,POINT (100.3594789 -0.9052767),intersection,58.62184508
1437933363,-0.9055675,100.358803,POINT (100.358803 -0.9055675),intersection,58.58936624
1437933364,-0.9056661,100.3629695,POINT (100.3629695 -0.9056661),intersection,58.76678671
1437933374,-0.9060064,100.3604897,POINT (100.3604897 -0.9060064),intersection,58.65637984
1437933375,-0.9060491,100.3611512,POINT (100.3611512 -0.9060491),intersection,58.68422531
1437933377,-0.9061984,100.3607574,POINT (100.3607574 -0.9061984),intersection,58.66554649
1437933378,-0.9062622,100.3599159,POINT (100.3599159 -0.9062622),intersection,58.62870247
1437933379,-0.9062591,100.3606108,POINT (100.3606108 -0.9062591),intersection,58.65853135
1437933384,-0.9064304,100.3595564,POINT (100.3595564 -0.9064304),intersection,58.6112666
1437933385,-0.9065209,100.360023,POINT (100.360023 -0.9065209),intersection,58.63018247
1437933388,-0.9066826,100.3621367,POINT (100.3621367 -0.9066826),intersection,58.71886881
1437933390,-0.9067143,100.3596804,POINT (100.3596804 -0.9067143),intersection,58.61316885
1437933391,-0.9068588,100.3593481,POINT (100.3593481 -0.9068588),intersection,58.59718482
1437933393,-0.9069749,100.3616055,POINT (100.3616055 -0.9069749),intersection,58.69258371
1437933395,-0.9069662,100.3575058,POINT (100.3575058 -0.9069662),intersection,58.51690846
1437933396,-0.9072618,100.3612288,POINT (100.3612288 -0.9072618),intersection,58.67298939
1437933401,-0.9076121,100.3613857,POINT (100.3613857 -0.9076121),intersection,57.70023837
1437933404,-0.9078093,100.3597634,POINT (100.3597634 -0.9078093),intersection,57.62949863
1437944732,-0.9101853,100.3612115,POINT (100.3612115 -0.9101853),intersection,58.66529803
1437944733,-0.9103828,100.3551666,POINT (100.3551666 -0.9103828),intersection,57.40534007
1437944734,-0.9109189,100.3544835,POINT (100.3544835 -0.9109189),intersection,57.37023007
1437944735,-0.9111231,100.3535871,POINT (100.3535871 -0.9111231),intersection,57.33001875
1437944736,-0.9112196,100.3531782,POINT (100.3531782 -0.9112196),intersection,57.3116367
1437944738,-0.9113183,100.3527372,POINT (100.3527372 -0.9113183),intersection,57.29187472
1437944740,-0.9114027,100.3523479,POINT (100.3523479 -0.9114027),intersection,57.28865351
1437944744,-0.9119583,100.3547674,POINT (100.3547674 -0.9119583),intersection,57.37002826
1437944745,-0.9121401,100.3558211,POINT (100.3558211 -0.9121401),intersection,58.41062857
1437944746,-0.9123577,100.3554629,POINT (100.3554629 -0.9123577),intersection,58.39266318
